Tema,Subtema,ST,ID,UN,DS,REC,indicator_id_abs,indicator_id_rel,is_default_variable,variable_id_abs,aux_abs,variable_id_rel,aux_rel,indicator_label,variant_label,measure_unit_abs,measure_unit_rel,variant_path,description,Arquivo_2010,Var_abs_2010,Var_rel_2010 (denominador),Observações,Descrição_2010,Script_2010_abs,Script_2010_rel,Arquivo_2022,Var_abs_2022,Var_rel_2022 (denominador),Descrição_2022,Script_2022_abs,Script_2022_rel,Arquivo_2000,Var_abs_2000,Descrição_2000,Var_rel_2000 (denominador),Script_2000_abs,Script_2000_rel
Infraestrutura e serviços urbanos,Sistema viário,ent,mei,mor,ren,1sm,ent_mei_dom_tot_dom,ent_mei_dom_tot_dom_pct,,ent_mei_mor_ren_1sm,"ent_mei_mor_ren_1sm,",ent_mei_mor_ren_1sm_pct,"ent_mei_mor_ren_1sm_pct,",Domicílios sem meio-fio,1/2 a 1 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V736,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe meio- fio/guia,"ent_mei_mor_ren_1sm = ent_V736,","ent_mei_mor_ren_1sm_pct = ent_mei_mor_ren_1sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,mei,mor,ren,2sm,ent_mei_dom_tot_dom,ent_mei_dom_tot_dom_pct,,ent_mei_mor_ren_2sm,"ent_mei_mor_ren_2sm,",ent_mei_mor_ren_2sm_pct,"ent_mei_mor_ren_2sm_pct,",Domicílios sem meio-fio,Mais de 2 salários mínimos,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V740,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita amaior que 2 SM – Não existe meio- fio/guia,"ent_mei_mor_ren_2sm = ent_V740,","ent_mei_mor_ren_2sm_pct = ent_mei_mor_ren_2sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,mei,mor,ren,meiosm,ent_mei_dom_tot_dom,ent_mei_dom_tot_dom_pct,,ent_mei_mor_ren_meiosm,"ent_mei_mor_ren_meiosm,",ent_mei_mor_ren_meiosm_pct,"ent_mei_mor_ren_meiosm_pct,",Domicílios sem meio-fio,Até 1/2 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V732 + ent_V734 + ent_V742,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe meio- fio/guia,"ent_mei_mor_ren_meiosm = ent_V732 + ent_V734 + ent_V742,","ent_mei_mor_ren_meiosm_pct = ent_mei_mor_ren_meiosm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,mei,mor,cor,ind,ent_mei_dom_tot_dom,ent_mei_dom_tot_dom_pct,,ent_mei_mor_cor_ind,"ent_mei_mor_cor_ind,",ent_mei_mor_cor_ind_pct,"ent_mei_mor_cor_ind_pct,",Domicílios sem meio-fio,Pessoas brancas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1004,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça branca – Não existe meio-fio/guia,"ent_mei_mor_cor_ind = ent_V1004,","ent_mei_mor_cor_ind_pct = ent_mei_mor_cor_ind / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,mei,mor,cor,ind,ent_mei_dom_tot_dom,ent_mei_dom_tot_dom_pct,,ent_mei_mor_cor_ind,"ent_mei_mor_cor_ind,",ent_mei_mor_cor_ind_pct,"ent_mei_mor_cor_ind_pct,",Domicílios sem meio-fio,Pessoas indígenas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1012,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Não existe meio-fio/guia,"ent_mei_mor_cor_ind = ent_V1012,","ent_mei_mor_cor_ind_pct = ent_mei_mor_cor_ind / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,mei,mor,cor,neg,ent_mei_dom_tot_dom,ent_mei_dom_tot_dom_pct,,ent_mei_mor_cor_neg,"ent_mei_mor_cor_neg,",ent_mei_mor_cor_neg_pct,"ent_mei_mor_cor_neg_pct,",Domicílios sem meio-fio,Pessoas negras,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1006 + ent_V1010,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda– Não existe meio-fio/guia,"ent_mei_mor_cor_neg = ent_V1006 + ent_V1010,","ent_mei_mor_cor_neg_pct = ent_mei_mor_cor_neg / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,mei,mor,cor,neg,ent_mei_dom_tot_dom,ent_mei_dom_tot_dom_pct,,ent_mei_mor_cor_neg,"ent_mei_mor_cor_neg,",ent_mei_mor_cor_neg_pct,"ent_mei_mor_cor_neg_pct,",Domicílios sem meio-fio,Pessoas amarelas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1008,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Não existe meio-fio/guia,"ent_mei_mor_cor_neg = ent_V1008,","ent_mei_mor_cor_neg_pct = ent_mei_mor_cor_neg / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,dom,tot,dom,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,sim,ent_pav_dom_tot_dom,"ent_pav_dom_tot_dom,",ent_pav_dom_tot_dom_pct,"ent_pav_dom_tot_dom_pct,",Domicílios sem pavimentação,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Entorno01,ent_V015 + ent_V017 + ent_V019,dom01_V002,,Domicílios particulares permanentes – Não existe pavimentação,"ent_pav_dom_tot_dom = ent_V015 + ent_V017 + ent_V019,","ent_pav_dom_tot_dom_pct = ent_pav_dom_tot_dom / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,tot,dom,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_tot_dom,"ent_pav_mor_tot_dom,",ent_pav_mor_tot_dom_pct,"ent_pav_mor_tot_dom_pct,",Domicílios sem pavimentação,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Entorno03,ent_V436 + ent_V438 + ent_V440,dom02_V002,,Moradores em domicílios particulares permanentes – Não existe pavimentação,"ent_pav_mor_tot_dom = ent_V436 + ent_V438 + ent_V440,","ent_pav_mor_tot_dom_pct = ent_pav_mor_tot_dom / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,dom,sex,fem_res,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_dom_sex_fem_res,"ent_pav_dom_sex_fem_res,",ent_pav_dom_sex_fem_res_pct,"ent_pav_dom_sex_fem_res_pct,",Domicílios sem pavimentação,Mulheres,Número de domicílios,Porcentagem em relação ao total de domicílios com mulheres responsáveis,Sexo dos responsáveis,,Entorno02,ent_V393,dom01_V081 + dom01_V082 + dom01_V083 + dom01_V084 + dom01_V085 + dom01_V086 + dom01_V087,% de domicílios com responsável do sexo feminino sem pavimentação,Domicílios particulares permanentes com responsável do sexo feminino – Não existe pavimentação,"ent_pav_dom_sex_fem_res = ent_V393,","ent_pav_dom_sex_fem_res_pct = ent_pav_dom_sex_fem_res / (dom01_V081 + dom01_V082 + dom01_V083 + dom01_V084 + dom01_V085 + dom01_V086 + dom01_V087),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,dom,sex,mas_res,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_dom_sex_mas_res,"ent_pav_dom_sex_mas_res,",ent_pav_dom_sex_mas_res_pct,"ent_pav_dom_sex_mas_res_pct,",Domicílios sem pavimentação,Homens,Número de domicílios,Porcentagem em relação ao total de domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno02,ent_V391,dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068,% de domicílios com responsável do sexo masculino sem pavimentação,Domicílios particulares permanentes com responsável do sexo masculino – Não existe pavimentação,"ent_pav_dom_sex_mas_res = ent_V391,","ent_pav_dom_sex_mas_res_pct = ent_pav_dom_sex_mas_res / (dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,sex,fem_res,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_sex_fem_res,"ent_pav_mor_sex_fem_res,",ent_pav_mor_sex_fem_res_pct,"ent_pav_mor_sex_fem_res_pct,",Domicílios sem pavimentação,Mulheres,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com mulheres responsáveis,Sexo dos responsáveis,,Entorno04,ent_V814,ent_V805 + ent_V806,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Não existe pavimentação,"ent_pav_mor_sex_fem_res = ent_V814,","ent_pav_mor_sex_fem_res_pct = ent_pav_mor_sex_fem_res / (ent_V805 + ent_V806),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,sex,mas_res,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_sex_mas_res,"ent_pav_mor_sex_mas_res,",ent_pav_mor_sex_mas_res_pct,"ent_pav_mor_sex_mas_res_pct,",Domicílios sem pavimentação,Homens,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno04,ent_V812,ent_V803 + ent_V804,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Não existe pavimentação,"ent_pav_mor_sex_mas_res = ent_V812,","ent_pav_mor_sex_mas_res_pct = ent_pav_mor_sex_mas_res / (ent_V803 + ent_V804),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,dom,ren,12sm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_dom_ren_12sm,"ent_pav_dom_ren_12sm,",ent_pav_dom_ren_12sm_pct,"ent_pav_dom_ren_12sm_pct,",Domicílios sem pavimentação,1 a 2 salários mínimos,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V293,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Não existe pavimentação,"ent_pav_dom_ren_12sm = ent_V293,","ent_pav_dom_ren_12sm_pct = ent_pav_dom_ren_12sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,dom,ren,1sm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_dom_ren_1sm,"ent_pav_dom_ren_1sm,",ent_pav_dom_ren_1sm_pct,"ent_pav_dom_ren_1sm_pct,",Domicílios sem pavimentação,1/2 a 1 salário mínimo,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V291,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe pavimentação,"ent_pav_dom_ren_1sm = ent_V291,","ent_pav_dom_ren_1sm_pct = ent_pav_dom_ren_1sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,dom,ren,2sm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_dom_ren_2sm,"ent_pav_dom_ren_2sm,",ent_pav_dom_ren_2sm_pct,"ent_pav_dom_ren_2sm_pct,",Domicílios sem pavimentação,Mais de 2 salários mínimos,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V295,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Não existe pavimentação,"ent_pav_dom_ren_2sm = ent_V295,","ent_pav_dom_ren_2sm_pct = ent_pav_dom_ren_2sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,dom,ren,meiosm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_dom_ren_meiosm,"ent_pav_dom_ren_meiosm,",ent_pav_dom_ren_meiosm_pct,"ent_pav_dom_ren_meiosm_pct,",Domicílios sem pavimentação,Até 1/2 salário mínimo,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V287 + ent_V289 + ent_V297,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,"ent_pav_dom_ren_meiosm = ent_V287 + ent_V289 + ent_V297,","ent_pav_dom_ren_meiosm_pct = ent_pav_dom_ren_meiosm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,ren,12sm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_ren_12sm,"ent_pav_mor_ren_12sm,",ent_pav_mor_ren_12sm_pct,"ent_pav_mor_ren_12sm_pct,",Domicílios sem pavimentação,1 a 2 salários mínimos,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V714,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,"ent_pav_mor_ren_12sm = ent_V714,","ent_pav_mor_ren_12sm_pct = ent_pav_mor_ren_12sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,ren,1sm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_ren_1sm,"ent_pav_mor_ren_1sm,",ent_pav_mor_ren_1sm_pct,"ent_pav_mor_ren_1sm_pct,",Domicílios sem pavimentação,1/2 a 1 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V712,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,"ent_pav_mor_ren_1sm = ent_V712,","ent_pav_mor_ren_1sm_pct = ent_pav_mor_ren_1sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,ren,2sm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_ren_2sm,"ent_pav_mor_ren_2sm,",ent_pav_mor_ren_2sm_pct,"ent_pav_mor_ren_2sm_pct,",Domicílios sem pavimentação,Mais de 2 salários mínimos,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V716,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,"ent_pav_mor_ren_2sm = ent_V716,","ent_pav_mor_ren_2sm_pct = ent_pav_mor_ren_2sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,ren,meiosm,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_ren_meiosm,"ent_pav_mor_ren_meiosm,",ent_pav_mor_ren_meiosm_pct,"ent_pav_mor_ren_meiosm_pct,",Domicílios sem pavimentação,Até 1/2 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V708 + ent_V710 + ent_V718,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,"ent_pav_mor_ren_meiosm = ent_V708 + ent_V710 + ent_V718,","ent_pav_mor_ren_meiosm_pct = ent_pav_mor_ren_meiosm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,cor,ama,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_cor_ama,"ent_pav_mor_cor_ama,",ent_pav_mor_cor_ama_pct,"ent_pav_mor_cor_ama_pct,",Domicílios sem pavimentação,Pessoas amarelas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V988,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Não existe pavimentação,"ent_pav_mor_cor_ama = ent_V988,","ent_pav_mor_cor_ama_pct = ent_pav_mor_cor_ama / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,cor,bra,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_cor_bra,"ent_pav_mor_cor_bra,",ent_pav_mor_cor_bra_pct,"ent_pav_mor_cor_bra_pct,",Domicílios sem pavimentação,Pessoas brancas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V984,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça branca – Não existe pavimentação,"ent_pav_mor_cor_bra = ent_V984,","ent_pav_mor_cor_bra_pct = ent_pav_mor_cor_bra / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,cor,ind,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_cor_ind,"ent_pav_mor_cor_ind,",ent_pav_mor_cor_ind_pct,"ent_pav_mor_cor_ind_pct,",Domicílios sem pavimentação,Pessoas indígenas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V992,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Não existe pavimentação,"ent_pav_mor_cor_ind = ent_V992,","ent_pav_mor_cor_ind_pct = ent_pav_mor_cor_ind / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,pav,mor,cor,neg,ent_pav_dom_tot_dom,ent_pav_dom_tot_dom_pct,,ent_pav_mor_cor_neg,"ent_pav_mor_cor_neg,",ent_pav_mor_cor_neg_pct,"ent_pav_mor_cor_neg_pct,",Domicílios sem pavimentação,Pessoas negras,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V986 + ent_V990,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda – Não existe pavimentação,"ent_pav_mor_cor_neg = ent_V986 + ent_V990,","ent_pav_mor_cor_neg_pct = ent_pav_mor_cor_neg / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,ram,dom,tot,dom,ent_ram_dom_tot_dom,ent_ram_dom_tot_dom_pct,sim,ent_ram_dom_tot_dom,"ent_ram_dom_tot_dom,",ent_ram_dom_tot_dom_pct,"ent_ram_dom_tot_dom_pct,",Domicílios sem rampa para cadeirante,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Entorno01,ent_V039 + ent_V041 + ent_V043,dom01_V002,,Domicílios particulares permanentes – Não existe rampa para cadeirante,"ent_ram_dom_tot_dom = ent_V039 + ent_V041 + ent_V043,","ent_ram_dom_tot_dom_pct = ent_ram_dom_tot_dom / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,ram,mor,tot,dom,ent_ram_dom_tot_dom,ent_ram_dom_tot_dom_pct,,ent_ram_mor_tot_dom,"ent_ram_mor_tot_dom,",ent_ram_mor_tot_dom_pct,"ent_ram_mor_tot_dom_pct,",Domicílios sem rampa para cadeirante,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Entorno03,ent_V460 + ent_V462 + ent_V464,dom02_V002,,Moradores em domicílios particulares permanentes – Não existe rampa para cadeirante,"ent_ram_mor_tot_dom = ent_V460 + ent_V462 + ent_V464,","ent_ram_mor_tot_dom_pct = ent_ram_mor_tot_dom / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,ram,dom,sex,fem_res,ent_ram_dom_tot_dom,ent_ram_dom_tot_dom_pct,,ent_ram_dom_sex_fem_res,"ent_ram_dom_sex_fem_res,",ent_ram_dom_sex_fem_res_pct,"ent_ram_dom_sex_fem_res_pct,",Domicílios sem rampa para cadeirante,Mulheres,Número de domicílios,Porcentagem em relação ao total de domicílios com mulheres responsáveis,Sexo dos responsáveis,,Entorno02,ent_V409,dom01_V081 + dom01_V082 + dom01_V083 + dom01_V084 + dom01_V085 + dom01_V086 + dom01_V087,% de domicílios com responsável do sexo feminino sem rampa,Domicílios particulares permanentes com responsável do sexo feminino – Não existe rampa para cadeirante,"ent_ram_dom_sex_fem_res = ent_V409,","ent_ram_dom_sex_fem_res_pct = ent_ram_dom_sex_fem_res / (dom01_V081 + dom01_V082 + dom01_V083 + dom01_V084 + dom01_V085 + dom01_V086 + dom01_V087),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,ram,dom,sex,mas_res,ent_ram_dom_tot_dom,ent_ram_dom_tot_dom_pct,,ent_ram_dom_sex_mas_res,"ent_ram_dom_sex_mas_res,",ent_ram_dom_sex_mas_res_pct,"ent_ram_dom_sex_mas_res_pct,",Domicílios sem rampa para cadeirante,Homens,Número de domicílios,Porcentagem em relação ao total de domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno02,ent_V407,dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068,% de domicílios com responsável do sexo masculino sem rampa,Domicílios particulares permanentes com responsável do sexo masculino – Não existe rampa para cadeirante,"ent_ram_dom_sex_mas_res = ent_V407,","ent_ram_dom_sex_mas_res_pct = ent_ram_dom_sex_mas_res / (dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,ram,mor,sex,fem_res,ent_ram_dom_tot_dom,ent_ram_dom_tot_dom_pct,,ent_ram_mor_sex_fem_res,"ent_ram_mor_sex_fem_res,",ent_ram_mor_sex_fem_res_pct,"ent_ram_mor_sex_fem_res_pct,",Domicílios sem rampa para cadeirante,Homens,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com mulheres responsáveis,Sexo dos responsáveis,,Entorno04,ent_V828,ent_V803 + ent_V804,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Não existe rampa para cadeirante,"ent_ram_mor_sex_fem_res = ent_V828,","ent_ram_mor_sex_fem_res_pct = ent_ram_mor_sex_fem_res / (ent_V803 + ent_V804),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,ram,mor,sex,fem_res,ent_ram_dom_tot_dom,ent_ram_dom_tot_dom_pct,,ent_ram_mor_sex_fem_res,"ent_ram_mor_sex_fem_res,",ent_ram_mor_sex_fem_res_pct,"ent_ram_mor_sex_fem_res_pct,",Domicílios sem rampa para cadeirante,Mulheres,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno04,ent_V830,ent_V805 + ent_V806,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Não existe rampa para cadeirante,"ent_ram_mor_sex_fem_res = ent_V830,","ent_ram_mor_sex_fem_res_pct = ent_ram_mor_sex_fem_res / (ent_V805 + ent_V806),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Sistema viário,ent,ram,dom,ren,12sm,ent_ram_dom_tot_dom,ent_ram_dom_tot_dom_pct,,ent_ram_dom_ren_12sm,"ent_ram_dom_ren_12sm,",ent_ram_dom_ren_12sm_pct,"ent_ram_dom_ren_12sm_pct,",Domicílios sem rampa para cadeirante,1 a 2 salários mínimos,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V341,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Não existe rampa para cadeirante,"ent_ram_dom_ren_12sm = ent_V341,","ent_ram_dom_ren_12sm_pct = ent_ram_dom_ren_12sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
