ordering,keywords,collection_id,source_table_id,variable_id,indicator_id,preset,year,indicator_path,Tema,indicator_label,Subtema,variant_label,variant_path,_measure_unit_prev,measure_unit,is_default_variable,description,metodology
153,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_15sm_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens de 10 a 15 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo masculino",Metodologia
154,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_res_20sm_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,15 a 20 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos,Metodologia
155,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_20sm_fem_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mulheres de 15 a 20 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo feminino",Metodologia
156,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_20sm_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens de 15 a 20 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo masculino",Metodologia
157,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_res_3sm_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,2 a 3 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,Pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos,Metodologia
158,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_3sm_fem_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mulheres de 2 a 3 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo feminino",Metodologia
159,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_3sm_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens de 2 a 3 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo masculino",Metodologia
160,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_res_20msm_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mais de 20 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos,Metodologia
161,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_20msm_fem_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mulheres de mais de 20 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos, do sexo feminino",Metodologia
162,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_20msm_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens de mais de 20 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos, do sexo masculino",Metodologia
163,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_res_5sm_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,3 a 5 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,Pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos,Metodologia
164,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_5sm_fem_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mulheres de 3 a 5 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo feminino",Metodologia
165,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_5sm_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens de 3 a 5 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 3 a 5 salários mínimos, do sexo masculino",Metodologia
166,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_res_10sm_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,5 a 10 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos,Metodologia
167,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_10sm_fem_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mulheres de 5 a 10 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo feminino",Metodologia
168,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_10sm_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens de 5 a 10 salários mínimos,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo masculino",Metodologia
169,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_res_0sm_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Sem rendimento,Renda dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,Pessoas responsáveis sem rendimento nominal mensal,Metodologia
170,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_0sm_fem_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mulheres sem rendimento,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis sem rendimento nominal mensal, do sexo feminino",Metodologia
171,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_res_0sm_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens sem rendimento,Renda e sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis sem rendimento nominal mensal, do sexo masculino",Metodologia
172,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_res_fem_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis, do sexo feminino",Metodologia
173,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_res_mas_pct,pop_bas_mor_tot_res,cem_censo_2010_2022,2010,População e domicílios / 2010 / População e responsáveis,População e domicílios,Pessoas responsáveis,População e responsáveis,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de pessoas responsáveis,% em relação ao total de pessoas responsáveis,,"Pessoas responsáveis, do sexo masculino",Metodologia
174,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_dom_tot_alu_pct,dom_mor_dom_tot_alu,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios alugados,Posse e tipo dos domicílios,Total de domicílios,Total,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,sim,Domicílios particulares permanentes alugados,Metodologia
175,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_mor_sex_alu_mas_pct,dom_mor_dom_tot_alu,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios alugados,Posse e tipo dos domicílios,Homens,Sexo dos moradores,Porcentagem em relação ao total de homens residentes,% em relação ao total de homens residentes,,Homens moradores em domicílios particulares permanentes alugados,Metodologia
176,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_mor_tot_alu_pct,dom_mor_dom_tot_alu,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios alugados,Posse e tipo dos domicílios,Total de moradores,Total,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes alugados,Metodologia
177,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_mor_sex_alu_fem_pct,dom_mor_dom_tot_alu,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios alugados,Posse e tipo dos domicílios,Mulheres,Sexo dos moradores,Porcentagem em relação ao total de mulheres residentes,% em relação ao total de mulheres residentes,,Mulheres moradoras em domicílios particulares permanentes alugados,Metodologia
178,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_dom_tot_apt_pct,dom_mor_dom_tot_apt,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios tipo apartamento,Posse e tipo dos domicílios,Total de domicílios,Total,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,sim,Domicílios particulares permanentes do tipo apartamento,Metodologia
179,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_mor_sex_apt_mas_pct,dom_mor_dom_tot_apt,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios tipo apartamento,Posse e tipo dos domicílios,Homens,Sexo dos moradores,Porcentagem em relação ao total de homens residentes,% em relação ao total de homens residentes,,Homens moradores em domicílios particulares permanentes do tipo apartamento,Metodologia
180,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_mor_tot_apt_pct,dom_mor_dom_tot_apt,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios tipo apartamento,Posse e tipo dos domicílios,Total de moradores,Total,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes do tipo apartamento,Metodologia
181,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,dom_mor_mor_sex_apt_fem_pct,dom_mor_dom_tot_apt,cem_censo_2010_2022,2010,População e domicílios / 2010 / Posse e tipo dos domicílios,População e domicílios,Domicílios tipo apartamento,Posse e tipo dos domicílios,Mulheres,Sexo dos moradores,Porcentagem em relação ao total de mulheres residentes,% em relação ao total de mulheres residentes,,Mulheres moradoras em domicílios particulares permanentes do tipo apartamento,Metodologia
